,NeuralAgentOpMe_Student13_200cAgent_rng,Student13_200cAgent
3895,0.13,4.78
3896,0.115,4.865
3897,0.11,4.885
3898,0.095,4.92
3899,0.13,4.83
3900,0.1,4.9
3901,0.145,4.77
3902,0.11,4.86
3903,0.135,4.785
3904,0.125,4.825
3905,0.125,4.85
3906,0.13,4.805
3907,0.12,4.845
3908,0.13,4.805
3909,0.135,4.81
3910,0.12,4.845
3911,0.15,4.75
3912,0.13,4.805
3913,0.1,4.875
3914,0.12,4.82
3915,0.135,4.785
3916,0.125,4.825
3917,0.135,4.785
3918,0.09,4.915
3919,0.15,4.725
3920,0.125,4.825
3921,0.125,4.8
3922,0.085,4.935
3923,0.105,4.88
3924,0.125,4.825
3925,0.14,4.79
3926,0.125,4.85
3927,0.14,4.765
3928,0.12,4.845
3929,0.135,4.81
3930,0.115,4.865
3931,0.13,4.805
3932,0.115,4.865
3933,0.145,4.795
3934,0.09,4.915
3935,0.145,4.77
3936,0.08,4.93
3937,0.09,4.915
3938,0.12,4.82
3939,0.11,4.835
3940,0.14,4.79
3941,0.125,4.85
3942,0.14,4.815
3943,0.115,4.84
3944,0.13,4.83
3945,0.11,4.885
3946,0.145,4.745
3947,0.105,4.88
3948,0.11,4.885
3949,0.15,4.75
3950,0.13,4.805
3951,0.125,4.8
3952,0.135,4.785
3953,0.125,4.85
3954,0.115,4.865
3955,0.135,4.81
3956,0.135,4.835
3957,0.13,4.805
3958,0.125,4.825
3959,0.12,4.845
3960,0.13,4.855
3961,0.12,4.845
3962,0.135,4.81
3963,0.13,4.805
3964,0.11,4.86
3965,0.125,4.8
3966,0.115,4.865
3967,0.135,4.81
3968,0.12,4.82
3969,0.12,4.845
3970,0.11,4.835
3971,0.135,4.785
3972,0.11,4.86
3973,0.12,4.845
3974,0.115,4.84
3975,0.1,4.9
3976,0.135,4.81
3977,0.15,4.75
3978,0.11,4.86
3979,0.12,4.845
3980,0.11,4.885
3981,0.115,4.84
3982,0.105,4.88
3983,0.115,4.865
3984,0.115,4.89
3985,0.1,4.9
3986,0.14,4.765
3987,0.1,4.9
3988,0.09,4.915
3989,0.125,4.825
3990,0.115,4.865
3991,0.13,4.78
3992,0.135,4.81
3993,0.12,4.87
3994,0.095,4.895
3995,0.12,4.845
3996,0.13,4.805
3997,0.145,4.77
3998,0.1,4.9
3999,0.125,4.8
4000,0.1,4.9
4001,0.11,4.885
4002,0.085,4.935
4003,0.11,4.885
4004,0.155,4.755
4005,0.11,4.86
4006,0.125,4.825
4007,0.105,4.855
4008,0.115,4.865
4009,0.145,4.745
4010,0.14,4.815
4011,0.125,4.8
4012,0.085,4.91
4013,0.14,4.79
4014,0.14,4.765
4015,0.115,4.84
4016,0.11,4.835
4017,0.125,4.825
4018,0.125,4.825
4019,0.11,4.86
4020,0.09,4.915
4021,0.135,4.785
4022,0.155,4.73
4023,0.13,4.805
4024,0.115,4.865
4025,0.115,4.84
4026,0.12,4.845
4027,0.115,4.865
4028,0.12,4.845
4029,0.105,4.88
4030,0.11,4.885
4031,0.105,4.88
4032,0.125,4.8
4033,0.1,4.875
4034,0.105,4.88
4035,0.14,4.765
4036,0.105,4.88
4037,0.14,4.79
4038,0.125,4.825
4039,0.135,4.785
4040,0.135,4.785
4041,0.085,4.935
4042,0.15,4.75
4043,0.14,4.79
4044,0.11,4.835
4045,0.14,4.79
4046,0.13,4.83
4047,0.15,4.775
4048,0.115,4.84
4049,0.11,4.86
4050,0.125,4.825
4051,0.13,4.83
4052,0.115,4.865
4053,0.12,4.845
4054,0.11,4.835
4055,0.16,4.71
4056,0.11,4.86
4057,0.13,4.83
4058,0.12,4.845
4059,0.15,4.775
4060,0.125,4.8
4061,0.125,4.8
4062,0.12,4.845
4063,0.115,4.89
4064,0.135,4.81
4065,0.11,4.885
4066,0.12,4.82
4067,0.12,4.82
4068,0.11,4.885
4069,0.085,4.935
4070,0.105,4.905
4071,0.135,4.81
4072,0.135,4.785
4073,0.11,4.885
4074,0.105,4.88
4075,0.135,4.81
4076,0.145,4.77
4077,0.115,4.84
4078,0.1,4.9
4079,0.15,4.775
4080,0.12,4.845
4081,0.1,4.875
4082,0.125,4.85
4083,0.095,4.895
4084,0.105,4.905
4085,0.125,4.825
4086,0.125,4.825
4087,0.11,4.86
4088,0.125,4.825
4089,0.14,4.79
4090,0.14,4.79
4091,0.125,4.825
4092,0.125,4.825
4093,0.085,4.935
4094,0.135,4.785
4095,0.125,4.85
4096,0.13,4.83
4097,0.105,4.88
4098,0.12,4.845
4099,0.12,4.87
4100,0.11,4.885
4101,0.1,4.9
4102,0.13,4.805
4103,0.12,4.845
4104,0.135,4.81
4105,0.085,4.935
4106,0.115,4.865
4107,0.12,4.845
4108,0.135,4.785
4109,0.12,4.82
4110,0.135,4.785
4111,0.13,4.83
4112,0.125,4.825
4113,0.115,4.865
4114,0.145,4.77
4115,0.11,4.86
4116,0.13,4.83
4117,0.11,4.885
4118,0.11,4.885
4119,0.125,4.825
4120,0.12,4.845
4121,0.14,4.74
4122,0.135,4.785
4123,0.11,4.86
4124,0.085,4.935
4125,0.12,4.82
4126,0.13,4.805
4127,0.115,4.865
4128,0.13,4.805
4129,0.115,4.84
4130,0.125,4.825
4131,0.135,4.785
4132,0.075,4.95
4133,0.135,4.785
4134,0.11,4.86
4135,0.14,4.815
4136,0.12,4.845
4137,0.12,4.845
4138,0.11,4.86
4139,0.135,4.785
4140,0.13,4.805
4141,0.13,4.78
4142,0.15,4.75
4143,0.09,4.915
4144,0.075,4.95
4145,0.09,4.915
4146,0.13,4.805
4147,0.08,4.93
4148,0.105,4.905
4149,0.12,4.82
4150,0.13,4.78
4151,0.125,4.825
4152,0.135,4.835
4153,0.075,4.95
4154,0.115,4.84
4155,0.125,4.825
4156,0.125,4.825
4157,0.11,4.835
4158,0.125,4.825
4159,0.1,4.9
4160,0.125,4.8
4161,0.105,4.88
4162,0.13,4.83
4163,0.105,4.88
4164,0.13,4.78
4165,0.13,4.83
4166,0.12,4.87
4167,0.115,4.84
4168,0.105,4.855
4169,0.135,4.785
4170,0.125,4.825
4171,0.14,4.815
4172,0.12,4.87
4173,0.1,4.9
4174,0.12,4.82
4175,0.125,4.825
4176,0.115,4.84
4177,0.095,4.895
4178,0.13,4.805
4179,0.14,4.79
4180,0.125,4.8
4181,0.115,4.84
4182,0.165,4.715
4183,0.115,4.84
4184,0.11,4.885
4185,0.115,4.865
4186,0.135,4.81
4187,0.135,4.835
4188,0.145,4.795
4189,0.12,4.87
4190,0.135,4.81
4191,0.15,4.775
4192,0.115,4.865
4193,0.095,4.87
4194,0.11,4.86
4195,0.11,4.885
4196,0.12,4.845
4197,0.135,4.785
4198,0.115,4.865
4199,0.12,4.845
4200,0.13,4.78
4201,0.12,4.87
4202,0.105,4.855
4203,0.14,4.765
4204,0.18,4.655
4205,0.11,4.86
4206,0.12,4.87
4207,0.15,4.775
4208,0.115,4.865
4209,0.115,4.84
4210,0.145,4.77
4211,0.12,4.845
4212,0.155,4.73
4213,0.15,4.775
4214,0.125,4.85
4215,0.13,4.83
4216,0.14,4.79
4217,0.14,4.79
4218,0.13,4.83
4219,0.13,4.83
4220,0.095,4.895
4221,0.11,4.885
4222,0.12,4.845
4223,0.125,4.825
4224,0.17,4.67
4225,0.105,4.88
4226,0.095,4.92
4227,0.135,4.835
4228,0.115,4.84
4229,0.13,4.805
4230,0.13,4.805
4231,0.115,4.865
4232,0.14,4.815
4233,0.11,4.885
4234,0.135,4.785
4235,0.15,4.75
4236,0.13,4.83
4237,0.1,4.9
4238,0.125,4.825
4239,0.125,4.85
4240,0.115,4.84
4241,0.115,4.815
4242,0.14,4.79
4243,0.105,4.905
4244,0.125,4.825
4245,0.14,4.765
4246,0.135,4.81
4247,0.125,4.825
4248,0.105,4.905
4249,0.135,4.81
4250,0.105,4.855
4251,0.115,4.865
4252,0.115,4.89
4253,0.11,4.86
4254,0.12,4.845
4255,0.105,4.88
4256,0.145,4.795
4257,0.11,4.885
4258,0.12,4.82
4259,0.145,4.795
4260,0.105,4.905
4261,0.12,4.82
4262,0.11,4.885
4263,0.11,4.885
4264,0.095,4.92
4265,0.12,4.82
4266,0.15,4.775
4267,0.125,4.85
4268,0.135,4.785
4269,0.16,4.735
4270,0.14,4.815
4271,0.14,4.79
4272,0.13,4.83
4273,0.135,4.81
4274,0.135,4.835
4275,0.145,4.795
4276,0.13,4.805
4277,0.145,4.77
4278,0.105,4.88
4279,0.125,4.825
4280,0.15,4.775
4281,0.125,4.825
4282,0.09,4.915
4283,0.125,4.85
4284,0.115,4.84
4285,0.14,4.79
4286,0.115,4.865
4287,0.13,4.83
4288,0.135,4.785
4289,0.11,4.86
4290,0.135,4.81
4291,0.095,4.92
4292,0.11,4.885
4293,0.115,4.89
4294,0.125,4.85
4295,0.11,4.885
4296,0.135,4.81
4297,0.11,4.885
4298,0.11,4.885
4299,0.12,4.87
4300,0.115,4.84
4301,0.14,4.79
4302,0.12,4.845
4303,0.135,4.785
4304,0.11,4.885
4305,0.105,4.88
4306,0.135,4.785
4307,0.135,4.81
4308,0.14,4.815
4309,0.13,4.83
4310,0.13,4.805
4311,0.125,4.825
4312,0.115,4.84
4313,0.115,4.84
4314,0.1,4.9
4315,0.12,4.87
4316,0.105,4.855
4317,0.09,4.89
4318,0.12,4.87
4319,0.095,4.895
4320,0.11,4.835
4321,0.125,4.8
4322,0.125,4.825
4323,0.105,4.88
4324,0.11,4.885
4325,0.095,4.895
4326,0.11,4.86
4327,0.14,4.79
4328,0.13,4.805
4329,0.125,4.825
4330,0.13,4.83
4331,0.11,4.885
4332,0.12,4.845
4333,0.11,4.885
4334,0.11,4.885
4335,0.115,4.84
4336,0.15,4.75
4337,0.13,4.78
4338,0.11,4.885
4339,0.135,4.81
4340,0.11,4.885
4341,0.115,4.89
4342,0.145,4.77
4343,0.125,4.85
4344,0.13,4.805
4345,0.115,4.815
4346,0.13,4.805
4347,0.125,4.8
4348,0.14,4.74
4349,0.105,4.88
4350,0.12,4.82
4351,0.095,4.92
4352,0.125,4.85
4353,0.12,4.845
4354,0.09,4.915
4355,0.125,4.8
4356,0.09,4.915
4357,0.1,4.9
4358,0.14,4.79
4359,0.13,4.805
4360,0.125,4.825
4361,0.105,4.855
4362,0.1,4.9
4363,0.13,4.805
4364,0.11,4.86
4365,0.14,4.765
4366,0.12,4.82
4367,0.12,4.845
4368,0.14,4.79
4369,0.15,4.775
4370,0.085,4.935
4371,0.125,4.85
4372,0.115,4.865
4373,0.115,4.865
4374,0.12,4.845
4375,0.125,4.8
4376,0.125,4.825
4377,0.135,4.81
4378,0.125,4.8
4379,0.13,4.83
4380,0.115,4.865
4381,0.13,4.855
4382,0.105,4.88
4383,0.105,4.88
4384,0.115,4.89
4385,0.095,4.92
4386,0.12,4.87
4387,0.12,4.845
4388,0.15,4.75
4389,0.11,4.86
4390,0.13,4.83
4391,0.105,4.905
4392,0.11,4.885
4393,0.125,4.825
4394,0.095,4.92
4395,0.125,4.85
4396,0.12,4.845
4397,0.11,4.86
4398,0.145,4.77
4399,0.125,4.825
4400,0.125,4.85
4401,0.11,4.835
4402,0.125,4.8
4403,0.135,4.81
4404,0.135,4.785
4405,0.13,4.855
4406,0.12,4.87
4407,0.13,4.83
4408,0.095,4.92
4409,0.12,4.795
4410,0.12,4.845
4411,0.145,4.795
4412,0.105,4.88
4413,0.1,4.85
4414,0.135,4.81
4415,0.105,4.905
4416,0.13,4.805
4417,0.12,4.87
4418,0.115,4.865
4419,0.175,4.625
4420,0.125,4.825
4421,0.14,4.765
4422,0.12,4.82
4423,0.125,4.825
4424,0.115,4.89
4425,0.1,4.9
4426,0.09,4.915
4427,0.135,4.81
4428,0.12,4.87
4429,0.115,4.865
4430,0.135,4.785
4431,0.135,4.81
4432,0.115,4.84
4433,0.12,4.845
4434,0.08,4.93
4435,0.1,4.875
4436,0.145,4.77
4437,0.105,4.855
4438,0.115,4.84
4439,0.135,4.76
4440,0.105,4.905
4441,0.105,4.88
4442,0.15,4.75
4443,0.125,4.825
4444,0.115,4.865
4445,0.115,4.84
4446,0.12,4.82
4447,0.12,4.82
4448,0.115,4.84
4449,0.105,4.88
4450,0.115,4.865
4451,0.125,4.825
4452,0.12,4.845
4453,0.12,4.845
4454,0.12,4.845
4455,0.095,4.92
4456,0.145,4.795
4457,0.13,4.83
4458,0.115,4.865
4459,0.15,4.775
4460,0.14,4.79
4461,0.11,4.885
4462,0.115,4.865
4463,0.13,4.805
4464,0.135,4.81
4465,0.115,4.84
4466,0.135,4.81
4467,0.125,4.825
4468,0.14,4.765
4469,0.125,4.825
4470,0.11,4.86
4471,0.115,4.84
4472,0.115,4.865
4473,0.12,4.845
4474,0.11,4.885
4475,0.1,4.9
4476,0.11,4.885
4477,0.125,4.85
4478,0.1,4.875
4479,0.1,4.9
4480,0.12,4.82
4481,0.14,4.765
4482,0.13,4.83
4483,0.125,4.825
4484,0.135,4.81
4485,0.11,4.86
4486,0.135,4.81
4487,0.135,4.81
4488,0.115,4.84
4489,0.125,4.8
4490,0.12,4.87
4491,0.105,4.855
4492,0.115,4.865
4493,0.115,4.865
4494,0.095,4.895
4495,0.11,4.86
4496,0.13,4.805
4497,0.125,4.825
4498,0.13,4.78
4499,0.125,4.825
4500,0.11,4.835
4501,0.095,4.895
4502,0.105,4.88
4503,0.115,4.865
4504,0.1,4.9
4505,0.11,4.885
4506,0.115,4.84
4507,0.11,4.86
4508,0.135,4.785
4509,0.13,4.805
4510,0.135,4.785
4511,0.12,4.845
4512,0.13,4.805
4513,0.115,4.84
4514,0.12,4.845
4515,0.135,4.785
4516,0.125,4.825
4517,0.095,4.92
4518,0.14,4.79
4519,0.125,4.85
4520,0.13,4.805
4521,0.09,4.915
4522,0.115,4.865
4523,0.12,4.87
4524,0.12,4.845
4525,0.125,4.8
4526,0.13,4.83
4527,0.12,4.845
4528,0.15,4.75
4529,0.11,4.835
4530,0.115,4.84
4531,0.125,4.825
4532,0.125,4.8
4533,0.12,4.82
4534,0.12,4.845
4535,0.13,4.805
4536,0.125,4.85
4537,0.105,4.855
4538,0.13,4.83
4539,0.1,4.9
4540,0.135,4.81
4541,0.125,4.825
4542,0.12,4.845
4543,0.09,4.915
4544,0.13,4.83
4545,0.13,4.78
4546,0.15,4.775
4547,0.13,4.78
4548,0.13,4.805
4549,0.1,4.875
4550,0.12,4.845
4551,0.15,4.75
4552,0.135,4.81
4553,0.12,4.845
4554,0.11,4.885
4555,0.12,4.845
4556,0.12,4.845
4557,0.125,4.85
4558,0.12,4.845
4559,0.11,4.86
4560,0.145,4.77
4561,0.1,4.875
4562,0.13,4.855
4563,0.11,4.86
4564,0.13,4.83
4565,0.12,4.845
4566,0.13,4.83
4567,0.105,4.88
4568,0.125,4.825
4569,0.135,4.81
4570,0.095,4.92
4571,0.115,4.865
4572,0.1,4.9
4573,0.125,4.8
4574,0.12,4.87
4575,0.13,4.78
4576,0.125,4.85
4577,0.115,4.84
4578,0.11,4.86
4579,0.11,4.86
4580,0.115,4.865
4581,0.105,4.905
4582,0.125,4.85
4583,0.1,4.875
4584,0.135,4.785
4585,0.115,4.865
4586,0.125,4.85
4587,0.095,4.895
4588,0.12,4.87
4589,0.125,4.85
4590,0.125,4.8
4591,0.125,4.825
4592,0.12,4.82
4593,0.14,4.79
4594,0.085,4.935
4595,0.125,4.825
4596,0.135,4.81
4597,0.13,4.805
4598,0.11,4.86
4599,0.125,4.825
4600,0.135,4.81
4601,0.135,4.81
4602,0.125,4.825
4603,0.12,4.82
4604,0.11,4.86
4605,0.135,4.835
4606,0.14,4.79
4607,0.12,4.845
4608,0.125,4.8
4609,0.13,4.805
4610,0.11,4.86
4611,0.125,4.8
4612,0.11,4.885
4613,0.15,4.725
4614,0.13,4.805
4615,0.14,4.79
4616,0.115,4.84
4617,0.12,4.845
4618,0.125,4.825
4619,0.135,4.785
4620,0.145,4.77
4621,0.13,4.83
4622,0.11,4.86
4623,0.115,4.84
4624,0.115,4.865
4625,0.115,4.865
4626,0.115,4.84
4627,0.125,4.85
4628,0.095,4.92
4629,0.115,4.84
4630,0.085,4.91
4631,0.13,4.855
4632,0.12,4.845
4633,0.11,4.86
4634,0.135,4.785
4635,0.14,4.765
4636,0.115,4.84
4637,0.095,4.895
4638,0.105,4.88
4639,0.1,4.875
4640,0.1,4.9
4641,0.11,4.86
4642,0.125,4.85
4643,0.1,4.9
4644,0.125,4.8
4645,0.105,4.855
4646,0.12,4.82
4647,0.105,4.88
4648,0.13,4.805
4649,0.105,4.905
4650,0.115,4.79
4651,0.135,4.785
4652,0.13,4.83
4653,0.135,4.785
4654,0.105,4.905
4655,0.135,4.81
4656,0.15,4.725
4657,0.125,4.825
4658,0.125,4.825
4659,0.125,4.825
4660,0.12,4.845
4661,0.145,4.77
4662,0.12,4.82
4663,0.105,4.88
4664,0.1,4.875
4665,0.135,4.785
4666,0.135,4.785
4667,0.11,4.885
4668,0.125,4.825
4669,0.115,4.865
4670,0.135,4.81
4671,0.115,4.865
4672,0.145,4.77
4673,0.115,4.89
4674,0.13,4.83
4675,0.105,4.88
4676,0.135,4.81
4677,0.12,4.82
4678,0.11,4.885
4679,0.12,4.845
4680,0.105,4.88
4681,0.14,4.79
4682,0.145,4.77
4683,0.14,4.765
4684,0.115,4.865
4685,0.1,4.9
4686,0.125,4.85
4687,0.1,4.85
4688,0.14,4.765
4689,0.13,4.805
4690,0.135,4.785
4691,0.105,4.88
4692,0.13,4.83
4693,0.1,4.875
4694,0.11,4.86
4695,0.125,4.825
4696,0.125,4.825
4697,0.14,4.765
4698,0.15,4.775
4699,0.125,4.825
4700,0.13,4.83
4701,0.14,4.79
4702,0.16,4.735
4703,0.11,4.86
4704,0.13,4.805
4705,0.105,4.905
4706,0.11,4.835
4707,0.105,4.905
4708,0.14,4.79
4709,0.135,4.785
4710,0.11,4.86
4711,0.12,4.87
4712,0.105,4.88
4713,0.105,4.88
4714,0.12,4.87
4715,0.135,4.785
4716,0.115,4.84
4717,0.12,4.845
4718,0.13,4.805
4719,0.13,4.78
4720,0.115,4.84
4721,0.11,4.835
4722,0.105,4.88
4723,0.11,4.86
4724,0.12,4.87
4725,0.13,4.805
4726,0.12,4.82
4727,0.125,4.825
4728,0.125,4.825
4729,0.145,4.77
4730,0.155,4.755
4731,0.13,4.805
4732,0.13,4.83
4733,0.135,4.785
4734,0.115,4.84
4735,0.08,4.93
4736,0.125,4.825
4737,0.125,4.85
4738,0.12,4.845
4739,0.14,4.79
4740,0.125,4.85
4741,0.11,4.885
4742,0.115,4.84
4743,0.14,4.815
4744,0.115,4.865
4745,0.12,4.845
4746,0.115,4.865
4747,0.14,4.79
4748,0.12,4.82
4749,0.14,4.79
4750,0.095,4.92
4751,0.115,4.865
4752,0.13,4.83
4753,0.075,4.95
4754,0.14,4.79
4755,0.105,4.905
4756,0.14,4.79
4757,0.14,4.79
4758,0.12,4.795
4759,0.155,4.755
4760,0.12,4.845
4761,0.09,4.915
4762,0.125,4.825
4763,0.13,4.83
4764,0.125,4.825
4765,0.13,4.78
4766,0.115,4.84
4767,0.145,4.795
4768,0.12,4.845
4769,0.13,4.805
4770,0.135,4.81
4771,0.095,4.895
4772,0.12,4.87
4773,0.115,4.865
4774,0.135,4.81
4775,0.1,4.875
4776,0.13,4.83
4777,0.15,4.775
4778,0.1,4.875
4779,0.115,4.865
4780,0.12,4.845
4781,0.12,4.82
4782,0.155,4.755
4783,0.105,4.855
4784,0.12,4.82
4785,0.135,4.81
4786,0.13,4.805
4787,0.155,4.705
4788,0.135,4.76
4789,0.155,4.755
4790,0.125,4.825
4791,0.13,4.805
4792,0.12,4.87
4793,0.1,4.875
4794,0.105,4.88
4795,0.12,4.845
4796,0.11,4.86
4797,0.145,4.77
4798,0.135,4.835
4799,0.13,4.83
4800,0.13,4.805
4801,0.105,4.88
4802,0.12,4.845
4803,0.115,4.865
4804,0.14,4.79
4805,0.125,4.825
4806,0.115,4.84
4807,0.085,4.935
4808,0.145,4.795
4809,0.1,4.9
4810,0.125,4.85
4811,0.135,4.81
4812,0.11,4.86
4813,0.095,4.895
4814,0.135,4.785
4815,0.095,4.92
4816,0.095,4.895
4817,0.115,4.865
4818,0.095,4.92
4819,0.145,4.745
4820,0.125,4.8
4821,0.11,4.86
4822,0.105,4.88
4823,0.115,4.84
4824,0.085,4.935
4825,0.105,4.855
4826,0.125,4.825
4827,0.12,4.87
4828,0.105,4.88
4829,0.12,4.845
4830,0.14,4.79
4831,0.13,4.805
4832,0.115,4.89
4833,0.12,4.845
4834,0.12,4.795
4835,0.125,4.825
4836,0.13,4.83
4837,0.14,4.765
4838,0.15,4.775
4839,0.13,4.805
4840,0.14,4.74
4841,0.13,4.805
4842,0.1,4.9
4843,0.12,4.82
4844,0.14,4.815
4845,0.105,4.88
4846,0.1,4.9
4847,0.125,4.825
4848,0.12,4.845
4849,0.11,4.86
4850,0.11,4.885
4851,0.11,4.885
4852,0.115,4.865
4853,0.105,4.88
4854,0.115,4.865
4855,0.115,4.84
4856,0.125,4.8
4857,0.12,4.82
4858,0.105,4.905
4859,0.14,4.79
4860,0.11,4.86
4861,0.145,4.795
4862,0.14,4.815
4863,0.145,4.77
4864,0.125,4.85
4865,0.135,4.785
4866,0.135,4.785
4867,0.105,4.855
4868,0.13,4.83
4869,0.13,4.805
4870,0.105,4.905
4871,0.095,4.92
4872,0.11,4.86
4873,0.12,4.82
4874,0.115,4.865
4875,0.11,4.86
4876,0.105,4.855
4877,0.12,4.87
4878,0.13,4.83
4879,0.09,4.915
4880,0.155,4.73
4881,0.11,4.86
4882,0.12,4.82
4883,0.125,4.85
4884,0.1,4.9
4885,0.14,4.79
4886,0.135,4.835
4887,0.14,4.79
4888,0.16,4.735
4889,0.13,4.78
4890,0.125,4.825
4891,0.135,4.785
4892,0.095,4.92
4893,0.11,4.86
4894,0.12,4.82
4895,0.12,4.845
4896,0.115,4.865
4897,0.12,4.845
4898,0.12,4.845
4899,0.145,4.77
4900,0.1,4.9
4901,0.135,4.81
4902,0.1,4.9
4903,0.145,4.745
4904,0.12,4.845
4905,0.13,4.805
4906,0.12,4.845
4907,0.115,4.84
4908,0.125,4.825
4909,0.12,4.87
4910,0.125,4.85
4911,0.135,4.81
4912,0.135,4.785
4913,0.11,4.885
4914,0.13,4.83
4915,0.115,4.84
4916,0.125,4.825
4917,0.115,4.865
4918,0.13,4.83
4919,0.145,4.795
4920,0.125,4.8
4921,0.12,4.845
4922,0.135,4.785
4923,0.115,4.84
4924,0.12,4.845
4925,0.11,4.86
4926,0.08,4.93
4927,0.11,4.835
4928,0.125,4.825
4929,0.105,4.88
4930,0.12,4.87
4931,0.145,4.77
4932,0.12,4.82
4933,0.14,4.79
4934,0.11,4.86
4935,0.12,4.87
4936,0.125,4.825
4937,0.11,4.86
4938,0.125,4.825
4939,0.14,4.79
4940,0.1,4.9
4941,0.12,4.87
4942,0.115,4.865
4943,0.11,4.86
4944,0.15,4.75
4945,0.14,4.815
4946,0.125,4.825
4947,0.115,4.89
4948,0.115,4.84
4949,0.115,4.84
4950,0.135,4.81
4951,0.135,4.835
4952,0.125,4.85
4953,0.09,4.915
4954,0.125,4.825
4955,0.125,4.8
4956,0.105,4.855
4957,0.12,4.82
4958,0.12,4.795
4959,0.125,4.85
4960,0.125,4.8
4961,0.12,4.82
4962,0.11,4.835
4963,0.14,4.79
4964,0.1,4.875
4965,0.115,4.84
4966,0.105,4.905
4967,0.125,4.825
4968,0.115,4.815
4969,0.125,4.825
4970,0.12,4.845
4971,0.13,4.805
4972,0.11,4.885
4973,0.105,4.88
4974,0.12,4.845
4975,0.11,4.885
4976,0.085,4.935
4977,0.115,4.84
4978,0.12,4.87
4979,0.115,4.865
4980,0.12,4.87
4981,0.125,4.875
4982,0.105,4.855
4983,0.125,4.825
4984,0.14,4.79
4985,0.115,4.865
4986,0.125,4.825
4987,0.125,4.825
4988,0.075,4.95
4989,0.11,4.86
4990,0.14,4.815
4991,0.105,4.88
4992,0.125,4.825
4993,0.105,4.88
4994,0.115,4.865
4995,0.105,4.855
4996,0.12,4.82
4997,0.125,4.825
4998,0.105,4.88
4999,0.115,4.865
