,NeuralAgentOpMe_Student21_200cAgent_rng,Student21_200cAgent
2626,0.33,4.63
2627,0.03,4.88
2628,0.1,4.8
2629,0.01,4.96
2630,0.05,4.925
2631,0.055,4.83
2632,0.31,4.635
2633,0.315,4.615
2634,0.02,4.92
2635,0.05,4.925
2636,0.005,4.98
2637,0.04,4.89
2638,0.095,4.82
2639,0.025,4.9
2640,0.065,4.865
2641,0.27,4.645
2642,1.3,3.675
2643,0.07,4.845
2644,0.3,4.675
2645,0.87,4.045
2646,0.015,4.94
2647,0.025,4.9
2648,0.28,4.68
2649,0.0,5.0
2650,0.28,4.68
2651,0.03,4.88
2652,0.47,4.445
2653,0.025,4.9
2654,0.355,4.605
2655,0.27,4.645
2656,0.355,4.605
2657,0.23,4.73
2658,0.8,4.175
2659,0.025,4.9
2660,0.065,4.865
2661,0.055,4.83
2662,0.365,4.565
2663,0.265,4.665
2664,0.045,4.87
2665,0.04,4.89
2666,0.03,4.88
2667,0.025,4.9
2668,0.305,4.655
2669,0.025,4.9
2670,0.37,4.545
2671,0.345,4.57
2672,0.365,4.49
2673,0.025,4.9
2674,0.315,4.615
2675,0.025,4.9
2676,0.045,4.87
2677,0.3,4.675
2678,0.14,4.79
2679,0.02,4.92
2680,0.23,4.73
2681,0.06,4.885
2682,0.01,4.96
2683,0.025,4.9
2684,0.54,4.39
2685,0.145,4.77
2686,0.01,4.96
2687,0.055,4.905
2688,0.285,4.66
2689,0.03,4.88
2690,0.025,4.9
2691,1.09,3.84
2692,0.025,4.9
2693,0.015,4.94
2694,0.37,4.545
2695,0.015,4.94
2696,0.02,4.92
2697,0.025,4.95
2698,0.02,4.92
2699,0.03,4.88
2700,0.06,4.885
2701,0.02,4.92
2702,0.02,4.92
2703,0.065,4.865
2704,0.15,4.75
2705,0.04,4.89
2706,0.14,4.79
2707,0.02,4.92
2708,0.14,4.79
2709,0.125,4.775
2710,0.025,4.9
2711,0.49,4.44
2712,0.025,4.9
2713,0.045,4.87
2714,0.05,4.925
2715,0.015,4.94
2716,0.015,4.94
2717,0.02,4.92
2718,0.02,4.92
2719,0.02,4.92
2720,0.04,4.89
2721,0.045,4.87
2722,0.39,4.54
2723,0.03,4.88
2724,0.025,4.9
2725,0.615,4.315
2726,0.01,4.96
2727,0.12,4.795
2728,0.065,4.865
2729,0.025,4.9
2730,0.575,4.4
2731,0.09,4.84
2732,0.055,4.83
2733,0.095,4.82
2734,0.005,4.98
2735,0.02,4.92
2736,0.26,4.685
2737,0.02,4.92
2738,0.01,4.96
2739,0.3,4.675
2740,0.68,4.28
2741,0.285,4.66
2742,0.025,4.95
2743,0.095,4.82
2744,0.145,4.77
2745,0.47,4.445
2746,0.07,4.845
2747,0.095,4.82
2748,0.025,4.9
2749,0.315,4.615
2750,0.115,4.815
2751,0.12,4.795
2752,0.885,4.06
2753,0.06,4.885
2754,0.06,4.885
2755,0.015,4.94
2756,0.435,4.51
2757,0.03,4.88
2758,0.06,4.885
2759,0.24,4.69
2760,0.02,4.92
2761,0.375,4.6
2762,0.03,4.88
2763,0.02,4.92
2764,0.69,4.24
2765,0.035,4.86
2766,0.015,4.94
2767,0.01,4.96
2768,0.03,4.88
2769,0.055,4.905
2770,0.295,4.62
2771,0.025,4.9
2772,0.73,4.23
2773,0.59,4.34
2774,0.115,4.815
2775,0.025,4.9
2776,0.065,4.865
2777,0.02,4.92
2778,0.02,4.92
2779,0.745,4.17
2780,0.09,4.84
2781,0.035,4.86
2782,0.025,4.9
2783,0.155,4.805
2784,0.045,4.87
2785,0.325,4.65
2786,0.22,4.32
2787,0.02,4.92
2788,0.065,4.865
2789,0.46,4.485
2790,0.01,4.96
2791,0.045,4.87
2792,0.39,4.54
2793,0.155,4.73
2794,0.03,4.88
2795,0.03,4.88
2796,0.45,4.45
2797,0.02,4.92
2798,0.23,4.73
2799,0.305,4.655
2800,0.265,4.59
2801,0.38,4.58
2802,0.055,4.78
2803,0.025,4.9
2804,0.02,4.92
2805,0.01,4.96
2806,0.545,4.37
2807,0.48,4.48
2808,0.02,4.92
2809,0.335,4.61
2810,0.115,4.815
2811,0.145,4.77
2812,0.295,4.62
2813,0.06,4.885
2814,0.02,4.92
2815,0.105,4.78
2816,0.145,4.77
2817,0.03,4.88
2818,0.02,4.92
2819,0.025,4.9
2820,0.055,4.905
2821,0.96,3.985
2822,0.015,4.94
2823,0.02,4.92
2824,0.105,4.78
2825,0.17,4.745
2826,0.095,4.82
2827,0.285,4.66
2828,0.015,4.94
2829,0.03,4.88
2830,0.055,4.905
2831,0.065,4.865
2832,0.06,4.81
2833,0.445,4.47
2834,0.02,4.92
2835,0.14,4.79
2836,0.54,4.39
2837,0.27,4.645
2838,0.01,4.96
2839,0.025,4.9
2840,0.15,4.75
2841,0.015,4.94
2842,0.135,4.81
2843,0.27,4.645
2844,0.435,4.51
2845,0.03,4.88
2846,0.91,4.035
2847,0.02,4.92
2848,0.375,4.6
2849,0.47,4.445
2850,0.045,4.87
2851,0.025,4.9
2852,0.31,4.635
2853,0.045,4.87
2854,0.245,4.745
2855,0.09,4.84
2856,0.305,4.655
2857,0.305,4.655
2858,0.14,4.79
2859,0.12,4.795
2860,0.02,4.92
2861,0.065,4.865
2862,0.025,4.9
2863,0.01,4.96
2864,0.065,4.865
2865,0.07,4.845
2866,0.02,4.92
2867,0.06,4.885
2868,0.26,4.685
2869,0.255,4.705
2870,0.04,4.89
2871,0.14,4.79
2872,0.09,4.64
2873,0.055,4.83
2874,0.14,4.79
2875,0.02,4.92
2876,0.48,4.48
2877,0.24,4.69
2878,0.02,4.92
2879,0.225,4.75
2880,0.25,4.725
2881,0.02,4.92
2882,0.495,4.42
2883,0.02,4.92
2884,0.025,4.9
2885,0.08,4.88
2886,0.015,4.94
2887,0.02,4.92
2888,0.265,4.665
2889,0.015,4.94
2890,0.755,4.205
2891,0.15,4.75
2892,0.48,4.48
2893,0.03,4.88
2894,0.04,4.89
2895,0.035,4.91
2896,0.12,4.795
2897,0.06,4.885
2898,0.055,4.905
2899,0.23,4.73
2900,0.305,4.655
2901,0.015,4.94
2902,0.025,4.9
2903,0.09,4.84
2904,0.06,4.885
2905,0.37,4.545
2906,0.02,4.92
2907,0.275,4.625
2908,0.01,4.96
2909,0.14,4.79
2910,0.01,4.96
2911,0.14,4.79
2912,0.255,3.98
2913,0.025,4.9
2914,0.31,4.635
2915,0.02,4.92
2916,0.03,4.88
2917,0.095,4.82
2918,0.52,4.395
2919,0.06,4.885
2920,0.025,4.9
2921,0.025,4.9
2922,0.365,4.565
2923,0.01,4.96
2924,0.055,4.905
2925,0.135,4.81
2926,0.425,4.475
2927,0.04,4.89
2928,0.145,4.77
2929,0.21,4.51
2930,0.015,4.94
2931,0.095,4.82
2932,0.135,4.81
2933,0.42,4.495
2934,0.025,4.9
2935,0.36,4.585
2936,0.125,4.775
2937,0.06,4.885
2938,0.01,4.96
2939,0.035,4.86
2940,0.415,4.515
2941,0.01,4.96
2942,0.025,4.9
2943,0.015,4.94
2944,0.255,4.705
2945,0.79,4.14
2946,0.295,4.695
2947,0.02,4.92
2948,0.055,4.83
2949,0.16,4.785
2950,0.02,4.92
2951,0.035,4.91
2952,0.255,4.705
2953,0.02,4.92
2954,0.06,4.885
2955,0.23,4.73
2956,0.025,4.9
2957,0.535,4.11
2958,0.25,4.725
2959,0.01,4.96
2960,0.26,4.685
2961,0.025,4.9
2962,0.15,4.75
2963,0.47,4.445
2964,0.0,5.0
2965,0.065,4.865
2966,0.025,4.9
2967,0.285,4.66
2968,0.03,4.88
2969,0.065,4.865
2970,0.515,4.415
2971,0.01,4.96
2972,0.27,4.645
2973,0.025,4.9
2974,0.03,4.93
2975,0.795,4.12
2976,0.315,4.615
2977,0.175,4.35
2978,0.065,4.865
2979,0.05,4.85
2980,0.06,4.885
2981,0.02,4.92
2982,0.255,4.705
2983,0.02,4.92
2984,0.1,4.8
2985,0.015,4.94
2986,0.02,4.92
2987,0.01,4.96
2988,0.055,4.905
2989,0.02,4.92
2990,0.09,4.84
2991,0.06,4.885
2992,0.01,4.96
2993,0.65,4.325
2994,0.145,4.77
2995,0.02,4.92
2996,0.1,4.8
2997,0.025,4.9
2998,0.26,4.685
2999,0.285,4.66
3000,0.055,4.78
3001,0.035,4.91
3002,0.02,4.92
3003,0.035,4.86
3004,0.07,4.845
3005,0.295,4.62
3006,0.235,4.71
3007,0.115,4.815
3008,0.065,4.865
3009,0.025,4.95
3010,0.115,4.815
3011,0.09,4.84
3012,0.235,4.71
3013,0.145,4.77
3014,0.095,4.82
3015,0.025,4.9
3016,0.095,4.82
3017,0.38,4.58
3018,0.04,4.89
3019,0.145,4.77
3020,0.015,4.94
3021,0.035,4.91
3022,0.13,4.83
3023,0.02,4.92
3024,0.075,4.825
3025,0.745,4.17
3026,0.01,4.96
3027,0.05,4.925
3028,0.09,4.84
3029,0.025,4.9
3030,0.025,4.9
3031,0.045,4.945
3032,0.025,4.9
3033,0.26,4.685
3034,0.05,4.85
3035,0.06,4.885
3036,0.04,4.89
3037,0.035,4.86
3038,0.075,4.825
3039,0.01,4.96
3040,0.025,4.9
3041,0.02,4.92
3042,0.48,4.48
3043,0.425,4.55
3044,0.38,4.505
3045,0.025,4.9
3046,0.44,4.49
3047,0.02,4.92
3048,0.42,4.495
3049,0.045,4.87
3050,0.02,4.92
3051,0.095,4.82
3052,0.325,4.575
3053,0.24,4.69
3054,0.065,4.865
3055,0.025,4.9
3056,0.055,4.905
3057,0.055,4.83
3058,0.055,4.905
3059,0.01,4.96
3060,0.025,4.9
3061,0.02,4.92
3062,0.43,4.53
3063,0.335,4.61
3064,0.02,4.92
3065,0.62,4.37
3066,0.455,4.505
3067,0.02,4.92
3068,0.09,4.84
3069,0.095,4.82
3070,0.28,4.68
3071,0.48,4.48
3072,0.055,4.83
3073,0.35,4.625
3074,0.255,4.63
3075,0.255,4.705
3076,0.09,4.84
3077,0.315,4.615
3078,0.255,4.705
3079,0.01,4.96
3080,0.02,4.92
3081,0.145,4.77
3082,0.545,4.445
3083,0.02,4.92
3084,0.03,4.88
3085,0.03,4.93
3086,0.06,4.885
3087,0.1,4.8
3088,0.02,4.92
3089,0.02,4.92
3090,0.025,4.9
3091,0.01,4.96
3092,0.095,4.82
3093,0.3,4.675
3094,0.04,4.89
3095,0.115,4.815
3096,0.045,4.87
3097,0.06,4.885
3098,0.015,4.94
3099,0.025,4.9
3100,0.23,4.73
3101,0.035,4.91
3102,0.125,4.775
3103,0.38,4.58
3104,0.065,4.79
3105,0.015,4.94
3106,0.09,4.84
3107,0.04,4.89
3108,0.02,4.92
3109,0.075,4.7
3110,0.015,4.94
3111,0.415,4.515
3112,0.095,4.82
3113,0.06,4.885
3114,0.025,4.9
3115,0.415,4.515
3116,0.12,4.795
3117,0.05,4.925
3118,0.05,4.925
3119,0.06,4.885
3120,0.06,4.885
3121,0.12,4.795
3122,0.01,4.96
3123,0.065,4.865
3124,0.28,4.68
3125,0.085,4.86
3126,0.025,4.9
3127,0.76,4.185
3128,0.02,4.92
3129,0.035,4.91
3130,0.12,4.795
3131,0.4,4.575
3132,0.32,4.67
3133,0.025,4.9
3134,0.305,4.655
3135,0.02,4.92
3136,0.04,4.84
3137,0.245,4.67
3138,0.02,4.92
3139,0.065,4.74
3140,0.24,4.69
3141,0.12,4.795
3142,0.25,4.725
3143,0.055,4.83
3144,0.265,4.665
3145,0.015,4.94
3146,0.095,4.82
3147,0.295,4.62
3148,0.28,4.68
3149,0.02,4.92
3150,0.02,4.92
3151,0.01,4.96
3152,0.06,4.885
3153,0.02,4.92
3154,0.06,4.885
3155,0.315,4.615
3156,0.31,4.635
3157,0.125,4.775
3158,0.02,4.92
3159,0.02,4.92
3160,0.05,4.8
3161,0.25,4.725
3162,0.07,4.845
3163,0.25,4.725
3164,0.01,4.96
3165,0.055,4.83
3166,0.06,4.885
3167,0.135,4.81
3168,0.23,4.73
3169,0.03,4.88
3170,0.06,4.885
3171,0.115,4.815
3172,0.02,4.92
3173,0.015,4.94
3174,0.04,4.89
3175,0.29,4.64
3176,0.315,4.615
3177,0.1,4.8
3178,0.02,4.92
3179,0.06,4.885
3180,0.03,4.88
3181,0.26,4.685
3182,0.255,4.705
3183,0.335,4.61
3184,0.08,4.805
3185,0.01,4.96
3186,0.025,4.9
3187,0.04,4.89
3188,0.175,4.5
3189,0.065,4.865
3190,0.145,4.42
3191,0.02,4.92
3192,0.035,4.86
3193,0.02,4.92
3194,0.1,4.8
3195,0.025,4.9
3196,0.02,4.92
3197,0.405,4.555
3198,0.085,4.86
3199,0.025,4.95
3200,0.15,4.75
3201,0.025,4.9
3202,0.01,4.96
3203,0.02,4.92
3204,0.02,4.92
3205,0.015,4.94
3206,0.045,4.87
3207,0.02,4.92
3208,0.38,4.43
3209,0.245,4.67
3210,0.02,4.92
3211,0.26,4.685
3212,0.07,4.72
3213,0.265,4.665
3214,0.305,3.78
3215,0.255,4.63
3216,0.37,4.545
3217,0.06,4.885
3218,0.025,4.9
3219,0.01,4.96
3220,0.02,4.92
3221,0.24,4.69
3222,0.12,4.795
3223,0.075,4.9
3224,0.025,4.9
3225,0.025,4.9
3226,0.15,4.75
3227,0.61,4.335
3228,0.045,4.87
3229,0.02,4.92
3230,0.025,4.9
3231,0.125,4.775
3232,0.12,4.795
3233,0.02,4.92
3234,0.135,4.81
3235,0.025,4.9
3236,0.06,4.885
3237,0.03,4.93
3238,0.015,4.94
3239,0.135,4.81
3240,0.01,4.96
3241,0.15,4.75
3242,0.39,4.54
3243,0.015,4.94
3244,0.24,4.69
3245,0.415,4.515
3246,0.05,4.925
3247,0.055,4.83
3248,0.01,4.96
3249,0.335,4.61
3250,0.095,4.82
3251,0.025,4.9
3252,0.04,4.84
3253,0.03,4.93
3254,0.055,4.905
3255,0.27,4.645
3256,0.02,4.92
3257,0.035,4.86
3258,0.05,4.925
3259,0.095,4.82
3260,0.165,4.765
3261,0.095,4.82
3262,0.425,4.55
3263,0.14,4.79
3264,0.44,4.49
3265,0.31,4.635
3266,0.3,4.675
3267,0.09,4.84
3268,0.02,4.92
3269,0.07,4.845
3270,0.095,4.82
3271,0.025,4.9
3272,0.03,4.88
3273,0.025,4.9
3274,0.065,4.865
3275,0.03,4.88
3276,0.145,4.77
3277,0.06,4.885
3278,0.02,4.92
3279,0.62,4.295
3280,1.0,3.9
3281,0.245,4.67
3282,0.05,4.925
3283,0.145,4.77
3284,0.155,4.73
3285,0.165,4.765
3286,0.02,4.92
3287,0.05,4.8
3288,0.095,4.82
3289,0.095,4.82
3290,0.29,4.64
3291,0.02,4.92
3292,0.085,4.71
3293,0.03,4.93
3294,0.115,4.815
3295,0.455,4.505
3296,0.045,4.945
3297,0.015,4.94
3298,0.345,4.57
3299,0.775,4.125
3300,0.015,4.94
3301,0.275,4.625
3302,0.45,4.525
3303,0.24,4.69
3304,0.255,4.705
3305,0.01,4.96
3306,0.15,4.75
3307,0.15,4.75
3308,0.035,4.91
3309,0.32,4.67
3310,0.255,4.705
3311,0.005,4.98
3312,0.08,4.805
3313,0.02,4.92
3314,0.4,4.5
3315,0.35,4.55
3316,0.27,4.645
3317,0.38,4.58
3318,0.23,4.73
3319,0.225,4.75
3320,0.29,4.64
3321,0.025,4.9
3322,0.1,4.6
3323,0.06,4.885
3324,0.35,4.625
3325,0.03,4.93
3326,0.235,4.71
3327,0.26,4.685
3328,0.025,4.9
3329,0.06,4.885
3330,0.27,4.645
3331,0.125,4.775
3332,0.385,4.56
3333,0.355,4.605
3334,0.03,4.88
3335,0.06,4.885
3336,0.02,4.92
3337,0.065,4.865
3338,0.14,4.79
3339,0.125,4.775
3340,0.13,4.83
3341,0.015,4.94
3342,0.325,4.65
3343,0.23,4.73
3344,0.01,4.96
3345,0.085,4.86
3346,0.005,4.98
3347,0.04,4.89
3348,0.02,4.92
3349,0.24,4.69
3350,0.015,4.94
3351,0.02,4.92
3352,0.035,4.91
3353,0.315,4.615
3354,0.045,4.87
3355,0.01,4.96
3356,0.015,4.94
3357,0.09,4.84
3358,0.26,4.685
3359,0.14,4.79
3360,0.26,4.685
3361,0.74,4.19
3362,0.105,4.63
3363,0.05,4.925
3364,0.305,4.655
3365,0.0,5.0
3366,0.02,4.92
3367,0.015,4.94
3368,0.095,4.82
3369,0.04,4.89
3370,0.02,4.92
3371,0.23,4.73
3372,0.025,4.9
3373,0.23,4.73
3374,0.23,4.73
3375,0.04,4.89
3376,0.015,4.94
3377,0.34,4.59
3378,0.025,4.9
3379,0.145,4.77
3380,0.04,4.84
3381,0.03,4.88
3382,0.165,4.765
3383,0.255,4.705
3384,0.045,4.945
3385,0.25,4.65
3386,0.25,4.725
3387,0.02,4.92
3388,0.02,4.92
3389,0.155,4.73
3390,0.245,4.67
3391,0.055,4.905
3392,0.09,4.84
3393,0.275,4.7
3394,0.89,4.04
3395,0.06,4.885
3396,0.075,4.825
3397,0.015,4.94
3398,0.09,4.84
3399,0.035,4.86
3400,0.235,4.41
3401,0.295,3.87
3402,0.25,4.725
3403,0.03,4.88
3404,0.02,4.92
3405,0.02,4.92
3406,0.025,4.9
3407,0.01,4.96
3408,0.015,4.94
3409,0.02,4.92
3410,0.07,4.845
3411,0.14,4.79
3412,0.06,4.885
3413,0.14,4.79
3414,0.02,4.92
3415,0.02,4.92
3416,0.025,4.9
3417,0.295,4.62
3418,0.1,4.6
3419,0.02,4.92
3420,0.145,4.695
3421,0.025,4.9
3422,0.015,4.94
3423,0.24,4.69
3424,0.055,4.78
3425,0.32,4.595
3426,0.02,4.92
3427,0.38,4.58
3428,0.06,4.885
3429,0.235,4.71
3430,0.025,4.9
3431,0.01,4.96
3432,0.015,4.94
3433,0.05,4.925
3434,0.335,4.61
3435,0.285,4.66
3436,0.255,4.705
3437,0.165,4.765
3438,0.04,4.89
3439,0.015,4.94
3440,0.025,4.9
3441,0.055,4.905
3442,0.03,4.88
3443,0.12,4.795
3444,0.015,4.94
3445,0.09,4.84
3446,0.075,4.825
3447,0.29,4.64
3448,0.05,4.925
3449,0.125,4.775
3450,0.025,4.9
3451,0.045,4.945
3452,0.025,4.9
3453,0.025,4.9
3454,0.025,4.9
3455,0.01,4.96
3456,0.12,4.795
3457,0.03,4.93
3458,0.29,4.64
3459,0.24,4.69
3460,0.265,4.665
3461,0.09,4.84
3462,0.1,4.8
3463,0.39,4.54
3464,0.015,4.94
3465,0.285,4.66
3466,0.3,4.675
3467,0.135,4.81
3468,0.035,4.91
3469,0.045,4.87
3470,0.055,4.905
3471,0.035,4.91
3472,0.3,4.6
3473,0.315,4.615
3474,0.075,4.825
3475,0.14,4.79
3476,0.095,4.82
3477,0.395,4.52
3478,0.245,4.67
3479,0.12,4.795
3480,0.095,4.82
3481,0.255,4.63
3482,0.03,4.88
3483,0.02,4.92
3484,0.22,4.77
3485,0.125,4.85
3486,0.05,4.85
3487,0.07,4.845
3488,0.255,4.705
3489,0.25,4.65
3490,0.02,4.92
3491,0.045,4.87
3492,0.04,4.89
3493,0.06,4.76
3494,0.025,4.9
3495,0.025,4.9
3496,0.02,4.92
3497,0.25,4.725
3498,0.12,4.795
3499,0.265,4.665
3500,0.225,4.75
3501,0.095,4.82
3502,0.09,4.84
3503,0.27,4.645
3504,0.265,4.665
3505,0.035,4.86
3506,0.045,4.87
3507,0.275,4.7
3508,0.24,4.69
3509,0.015,4.94
3510,0.135,4.81
3511,0.065,4.865
3512,0.07,4.845
3513,0.22,4.77
3514,0.03,4.88
3515,0.045,4.87
3516,0.075,4.9
3517,0.055,4.83
3518,0.065,4.865
3519,0.06,4.81
3520,0.02,4.92
3521,0.015,4.94
3522,0.045,4.945
3523,0.05,4.8
3524,0.265,4.665
3525,0.045,4.87
3526,0.255,4.705
3527,0.06,4.885
3528,0.2,4.55
3529,0.005,4.98
3530,0.005,4.98
3531,0.245,4.67
3532,0.37,4.62
3533,0.055,4.83
3534,0.095,4.82
3535,0.12,4.52
3536,0.12,4.795
3537,0.15,4.6
3538,0.315,4.615
3539,0.015,4.94
3540,0.02,4.92
3541,0.055,4.905
3542,0.26,4.685
3543,0.24,4.69
3544,0.265,4.665
3545,0.12,4.795
3546,0.115,4.815
3547,0.115,4.815
3548,0.45,4.525
3549,0.06,4.885
3550,0.23,4.73
3551,0.08,4.68
3552,0.07,4.845
3553,0.055,4.905
3554,0.05,4.925
3555,0.265,4.665
3556,0.03,4.88
3557,0.255,4.705
3558,0.015,4.94
3559,0.18,4.28
3560,0.245,4.67
3561,0.08,4.805
3562,0.085,4.66
3563,0.025,4.9
3564,0.015,4.94
3565,0.01,4.96
3566,0.02,4.92
3567,0.27,4.645
3568,0.43,4.455
3569,0.03,4.88
3570,0.015,4.94
3571,0.24,4.69
3572,0.23,4.73
3573,0.02,4.92
3574,0.14,4.79
3575,0.03,4.88
3576,0.145,4.77
3577,0.275,4.7
3578,0.115,4.815
3579,0.02,4.92
3580,0.02,4.92
3581,0.02,4.92
3582,0.155,4.73
3583,0.025,4.9
3584,0.025,4.9
3585,0.055,4.905
3586,0.3,4.6
3587,0.145,4.77
3588,0.065,4.865
3589,0.435,4.51
3590,0.37,4.545
3591,0.36,4.51
3592,0.125,4.85
3593,0.02,4.92
3594,0.005,4.98
3595,0.055,4.905
3596,0.025,4.9
3597,0.025,4.9
3598,0.015,4.94
3599,0.055,4.905
3600,0.015,4.94
3601,0.06,4.885
3602,0.01,4.96
3603,0.29,4.64
3604,0.135,4.81
3605,0.03,4.93
3606,0.6,4.375
3607,0.13,4.83
3608,0.14,4.79
3609,0.055,4.83
3610,0.275,4.625
3611,0.14,4.79
3612,0.015,4.94
3613,0.025,4.9
3614,0.105,4.78
3615,0.265,4.665
3616,0.02,4.92
3617,0.275,4.625
3618,0.12,4.72
3619,0.015,4.94
3620,0.265,4.665
3621,0.06,4.885
3622,0.02,4.92
3623,0.34,4.59
3624,0.1,4.8
3625,0.05,4.85
3626,0.275,4.7
3627,0.02,4.92
3628,0.14,4.79
3629,0.15,4.75
3630,0.025,4.9
3631,0.09,4.84
3632,0.39,4.54
3633,0.29,4.64
3634,0.095,4.82
3635,0.095,4.82
3636,0.025,4.9
3637,0.335,4.61
3638,0.055,4.905
3639,0.065,4.865
3640,0.26,4.685
3641,0.02,4.92
3642,0.14,4.79
3643,0.025,4.9
3644,0.315,4.615
3645,0.445,4.545
3646,0.02,4.92
3647,0.02,4.92
3648,0.155,4.805
3649,0.295,4.62
3650,0.035,4.86
3651,0.055,4.905
3652,0.015,4.94
3653,0.03,4.88
3654,0.02,4.92
3655,0.145,4.77
3656,0.29,4.64
3657,0.595,4.32
3658,0.025,4.9
3659,0.255,4.705
3660,0.145,4.77
3661,0.115,4.815
3662,0.01,4.96
3663,0.055,4.905
3664,0.04,4.89
3665,0.02,4.92
3666,0.025,4.9
3667,0.335,4.61
3668,0.025,4.9
3669,0.095,4.82
3670,0.055,4.83
3671,0.02,4.92
3672,0.02,4.92
3673,0.07,4.845
3674,0.24,4.69
3675,0.1,4.65
3676,0.015,4.94
3677,0.03,4.88
3678,0.025,4.9
3679,0.02,4.92
3680,0.425,4.55
3681,0.045,4.87
3682,0.03,4.88
3683,0.03,4.88
3684,0.025,4.9
3685,0.26,4.685
3686,0.03,4.88
3687,0.345,4.57
3688,0.03,4.93
3689,0.365,4.565
3690,0.27,4.645
3691,0.015,4.94
3692,0.13,4.83
3693,0.355,4.605
3694,0.02,4.92
3695,0.12,4.795
3696,0.08,4.88
3697,0.025,4.9
3698,0.03,4.88
3699,0.245,4.67
3700,0.095,4.82
3701,0.025,4.9
3702,0.025,4.9
3703,0.025,4.9
3704,0.145,4.77
3705,0.055,4.905
3706,0.46,3.585
3707,0.09,4.84
3708,0.1,4.8
3709,0.095,4.82
3710,0.34,4.59
3711,0.125,4.775
3712,0.145,4.77
3713,0.065,4.865
3714,0.055,4.905
3715,0.025,4.9
3716,0.02,4.92
3717,0.035,4.86
3718,0.045,4.87
3719,0.015,4.94
3720,0.02,4.92
3721,0.23,4.73
3722,0.045,4.87
3723,0.025,4.9
3724,0.395,4.52
3725,0.225,4.675
3726,0.115,4.815
3727,0.025,4.9
3728,0.245,4.67
3729,0.04,4.89
3730,0.245,4.67
3731,0.02,4.92
3732,0.055,4.905
3733,0.11,4.56
3734,0.43,4.53
3735,0.06,4.885
3736,0.055,4.83
3737,0.015,4.94
3738,0.28,4.68
3739,0.275,4.625
3740,0.125,4.775
3741,0.05,4.85
3742,0.28,4.68
3743,0.025,4.9
3744,0.005,4.98
3745,0.025,4.9
3746,0.24,4.69
3747,0.055,4.905
3748,0.295,4.62
3749,0.065,4.865
3750,0.02,4.92
3751,0.055,4.83
3752,0.045,4.82
3753,0.305,4.655
3754,0.315,4.615
3755,0.08,4.73
3756,0.01,4.96
3757,0.275,4.625
3758,0.015,4.94
3759,0.32,4.595
3760,0.145,4.77
3761,0.305,4.505
3762,0.15,4.75
3763,0.42,4.495
3764,0.06,4.885
3765,0.095,4.82
3766,0.06,4.885
3767,0.025,4.9
3768,0.025,4.9
3769,0.055,4.905
3770,0.035,4.91
3771,0.03,4.88
3772,0.04,4.89
3773,0.015,4.94
3774,0.025,4.9
3775,0.235,4.71
3776,0.03,4.88
3777,0.025,4.9
3778,0.055,4.78
3779,0.02,4.92
3780,0.015,4.94
3781,0.025,4.9
3782,0.36,4.585
3783,0.105,4.78
3784,0.32,4.595
3785,0.225,4.75
3786,0.07,4.845
3787,0.02,4.92
3788,0.255,4.63
3789,0.275,4.7
3790,0.025,4.9
3791,0.055,4.905
3792,0.02,4.92
3793,0.105,4.78
3794,0.055,4.83
3795,0.055,4.905
3796,0.29,4.64
3797,0.055,4.905
3798,0.245,4.67
3799,0.25,4.725
3800,0.025,4.9
3801,0.265,4.665
3802,0.405,4.555
3803,0.385,4.56
3804,0.015,4.94
3805,0.055,4.905
3806,0.065,4.865
3807,0.07,4.845
3808,0.05,4.925
3809,0.315,4.615
3810,0.03,4.88
3811,0.105,4.78
3812,0.095,4.82
3813,0.12,4.795
3814,0.135,4.81
3815,0.415,4.515
3816,0.075,4.7
3817,0.02,4.92
3818,0.26,4.685
3819,0.12,4.52
3820,0.01,4.96
3821,0.245,4.67
3822,0.055,4.83
3823,0.07,4.845
3824,0.235,4.71
3825,0.055,4.83
3826,0.135,4.81
3827,0.135,4.81
3828,0.045,4.87
3829,0.315,4.465
3830,0.125,4.85
3831,0.13,4.83
3832,0.26,4.685
3833,0.08,4.68
3834,0.26,4.685
3835,0.12,4.795
3836,0.395,4.52
3837,0.02,4.92
3838,0.055,4.83
3839,0.065,4.865
3840,0.025,4.9
3841,0.07,4.77
3842,0.385,4.56
3843,0.265,4.665
3844,0.02,4.92
3845,0.09,4.84
3846,0.055,4.905
3847,0.29,4.64
3848,0.14,4.79
3849,0.315,4.615
3850,0.055,4.83
3851,0.095,4.82
3852,0.055,4.78
3853,0.055,4.83
3854,0.06,4.885
3855,0.045,4.87
3856,0.04,4.89
3857,0.07,4.845
3858,0.115,4.815
3859,0.005,4.98
3860,0.01,4.96
3861,0.51,4.435
3862,0.02,4.92
3863,0.02,4.92
3864,0.26,4.685
3865,0.075,4.825
3866,0.255,4.705
3867,0.02,4.92
3868,0.155,4.73
3869,0.02,4.92
3870,0.245,4.67
3871,0.39,4.54
3872,0.145,4.77
3873,0.015,4.94
3874,0.025,4.9
3875,0.015,4.94
3876,0.05,4.925
3877,0.055,4.83
3878,0.23,4.73
3879,0.02,4.92
3880,0.145,4.77
3881,0.34,4.59
3882,0.02,4.92
3883,0.015,4.94
3884,0.135,4.81
3885,0.13,4.83
3886,0.225,4.75
3887,0.015,4.94
3888,0.02,4.92
3889,0.02,4.92
3890,0.34,4.59
3891,0.515,4.415
3892,0.325,4.65
3893,0.155,4.73
3894,0.225,4.75
